P,FMQ,fo2,F,rho_bulk,rho_melt,Exsol_vol%,Gas_wt,mol_mass,mH2O,mH2,mO2,mCO2,mCO,mCH4,mSO2,mH2S,mS2,mN2,wH2O,wH2,wO2,wCO2,wCO,wCH4,wSO2,wH2S,wS2,wN2,fH2O,fH2,fCO2,fCO,fCH4,fSO2,fH2S,fS2,fN2,mCO2/CO,mCO2/H2O,mCO2/SO2,mH2S/SO2,H2O_melt,H2_melt,CO2_melt,CO_melt,CH4_melt,graph_melt,S2-_melt,S6+_melt,Stot_melt,N_melt,tot_H,tot_C,tot_O_gas,tot_O,tot_S,tot_N
1397.26939859,0.0,8.900369323606874e-13,0.1202373439011326,2681.9796434439063,2681.9797704786015,4.737601531554711e-06,1e-06,0.04042333001983383,0.09450301226273525,0.0009223738333139356,4.640600091436453e-16,0.8362101581228442,0.015219831400692847,2.0652744253157064e-07,8.777389347035136e-06,0.00039402827050428064,1.5587594916382013e-07,0.05274145631717037,0.042116723830552136,4.600993031948794e-05,3.673463668950527e-16,0.9103948372350991,0.010546112834033635,8.196297769597611e-08,1.3910603489981874e-05,0.0003322049469223597,2.4729097318234435e-07,0.036549871365632085,118.70775932838029,1.5947843852122496,1715.6634219726784,31.59323854104068,0.00043813081892389225,0.012942649367122335,0.6154329289411398,0.0002903951262508758,73.73359548060564,54.94214331998301,8.84850268897282,95268.664184904,44.89128315099491,1.0,2.3039972001512553e-05,0.1,0.0003159606634853116,6.062669410353959e-10,0.0,0.009800962550679748,0.00019903744932025288,0.010000000000000002,0.001,1119.2087565131433,274.02456207284746,9609.916853328705,40564.71464313975,100.00000319774817,10.00036549871366
1397.0,2.554018144884651e-05,8.900386647300951e-13,0.12023905633997897,2679.5032480053655,2679.50495254669,8.158661401685456e-05,1.7233692199015164e-05,0.040423376335935915,0.09452112131752381,0.0009225496845450398,4.6415040226591e-16,0.8362246261160919,0.015220079919936725,2.0652970938804494e-07,8.779083148958398e-06,0.0003941026774106409,1.559054428095189e-07,0.05270837876619026,0.04212474614435828,4.601864941852707e-05,3.6741750042345957e-16,0.9104095456355967,0.010546272954108232,8.196378341391209e-08,1.3913271923757017e-05,0.0003322672986266719,2.4733748028083807e-07,0.03652690674470371,118.70761492528835,1.5947808931814649,1715.362314313797,31.5876630258225,0.00043805115373911384,0.012942651081963016,0.6154304650210269,0.00029039407275474117,73.67314522450464,54.94219678969783,8.846960493697184,95251.93142922978,44.89109747837387,0.9999993068616257,2.2532432236183386e-05,0.09998501167359794,0.00031592247770164604,6.061567068656847e-10,0.0,0.009800935234411999,0.00019905957342720437,0.009999994807839203,0.000999407056403456,1119.208756513154,274.0245620728475,9609.916012119105,40564.71464313975,100.00000319774799,10.000365498712762
1387.0,-0.00010956380200077831,8.878857846936325e-13,0.12024384939054046,2679.2771776899303,2679.359212547422,0.003919203067857158,0.0008222188549533571,0.040433932307571245,0.0951661977409886,0.0009317006149600066,4.674220829942704e-16,0.8373010055058349,0.015257738549741655,2.0781065610113695e-07,8.833397167476443e-06,0.00039800723605333673,1.569642921813472e-07,0.050936152180305325,0.04240116162330933,4.646298326155071e-05,3.699107382270701e-16,0.911343431094112,0.010569607212605775,8.245061165812546e-08,1.3995695129355809e-05,0.00033547162190122935,2.489522903936038e-07,0.035289538366778624,118.69935416175207,1.5966020622509645,1700.4183607158395,31.350415623736513,0.00043628255161551544,0.012895302645068692,0.6153677321672527,0.00028967290913530435,70.6861015049061,54.87713679036741,8.798302605140279,94788.1080892277,45.05709734401548,0.9999596543906136,2.309635013730525e-05,0.09924065780672636,0.0003142362860737322,6.037095063734339e-10,0.0,0.009800618209627042,0.00019911662175266243,0.009999734831379704,0.0009710208259723215,1119.2087565227341,274.02456207284746,9609.828114058617,40564.714643215586,100.00000319776724,10.000365498000868
1377.0,-0.00028635554924605344,8.856530945878447e-13,0.12024638801535911,2679.049183398924,2679.213393321654,0.007830390820842744,0.0016313919258389594,0.040442369800496744,0.0958215246171069,0.0009410052373162648,4.706680892605039e-16,0.8382515942279117,0.015293921173603526,2.091098495522866e-07,8.886608470953438e-06,0.000401944354223656,1.580154148109432e-07,0.049280756656102154,0.04268423449267976,4.691720514610423e-05,3.724018678659138e-16,0.9121877307921791,0.01059246190512531,8.29487682841314e-08,1.4077065972392006e-05,0.00033871945117334973,2.505671305073057e-07,0.03413552557182481,118.69194032739061,1.5985134274663635,1685.3876616445684,31.112438883631906,0.0004345547815279665,0.01284630780846404,0.6153108389109944,0.00028892715886629167,67.89551313181569,54.809462185190824,8.748051104148887,94327.50379042819,45.23034355991287,0.9999240662514298,2.3133005824212474e-05,0.09849101910607617,0.0003125369959648966,6.013188066072908e-10,0.0,0.009800324220247859,0.00019914428080960439,0.009999468501057464,0.0009443481290023305,1119.2087565218799,274.02456207284746,9609.781559618554,40564.714643208834,100.00000319776514,10.000365498044749
1367.0,-0.00046265568110648303,8.834270188627394e-13,0.12024896108929763,2678.819144832356,2679.067887952866,0.011839062330917957,0.0024492651251122187,0.04044903802241565,0.09648570617959577,0.000950451206856372,4.739620743057094e-16,0.8390973166457647,0.01532825203939817,2.1038944012197004e-07,8.940594839776508e-06,0.0004059392996255589,1.5908175429031027e-07,0.04772302456272478,0.04297301240785702,4.738035580581982e-05,3.7494631182301203e-16,0.9129575179626582,0.010614489081565202,8.344259241187106e-08,1.4160249729030959e-05,0.00034202960649288867,2.5221645313255654e-07,0.03305107467684579,118.68434738341352,1.6004237535487693,1670.191102057658,30.87072971337642,0.00043275416356153095,0.01279750998664539,0.615252497544311,0.0002881831652649741,65.27164753376967,54.74187888410465,8.696597142419133,93852.51559690853,45.40405945022181,0.9998876173529384,2.3169658782729778e-05,0.09773211531349041,0.00031079804642894564,5.988273020383157e-10,0.0,0.009800021917456166,0.00019917223033375092,0.009999194147789917,0.0009190857052512694,1119.208756521653,274.0245620728475,9609.734373829016,40564.71464320705,100.00000319776483,10.000365498047474
1357.0,-0.0006385081695210459,8.812074466382333e-13,0.12025156622819341,2678.587055078852,2678.9226701503258,0.015943647506044357,0.0032749828686469756,0.04045404353884077,0.09715893976136426,0.0009600417280268903,4.773050464271315e-16,0.8398449627887047,0.015360849086608609,2.1165081400354825e-07,8.99537182521308e-06,0.0004099933285680527,1.6016363165101959e-07,0.046255846120456176,0.04326750433794257,4.785252526202461e-05,3.775441805946638e-16,0.9136579104722207,0.010635745684797002,8.39324795898813e-08,1.424524351892758e-05,0.00034540263986992226,2.539002977024584e-07,0.032031001263611095,118.67657858460011,1.6023331559058889,1654.8483214808484,30.62564069777048,0.00043088508738388544,0.012748906520443243,0.615192730390539,0.00028744090042152675,62.801918357428974,54.67438408211892,8.644031777739439,93364.11869431652,45.57825252080015,0.9998503232488413,2.3206307720487063e-05,0.09696488590270784,0.00030902229983075896,5.9624106684978e-10,0.0,0.009799711385123904,0.00019920044051075829,0.009998911825634662,0.0008951355694008757,1119.208756521452,274.02456207284746,9609.686600421897,40564.714643205465,100.00000319776458,10.000365498048117
1347.0,-0.0008139530314412724,8.789942760120362e-13,0.12025420126234691,2678.352903985578,2678.77771580228,0.02014285063607363,0.004107760313695693,0.04045748484258052,0.09784142815697998,0.0009697800925862897,4.806980482273155e-16,0.8405008215585834,0.01539182160987144,2.1289525758710943e-07,9.05095554588443e-06,0.0004141077313371681,1.6126137825167188e-07,0.04487261573845956,0.043567728708452526,4.8333814776170055e-05,3.80195673692184e-16,0.9142936356600047,0.010656284347684161,8.441879625316221e-08,1.4332047781926496e-05,0.0003488391815182864,2.5561876195515095e-07,0.031070506202223545,118.66863666837483,1.6042417362366796,1639.3773793891228,30.377496765187647,0.00042895161055129486,0.012700494929542037,0.6151315558310063,0.00028670033811679837,60.47470347509527,54.60697524063909,8.590439013319148,92863.21397753063,45.75292953741967,0.9998121970092853,2.32429547107614e-05,0.09619019531090221,0.0003072123973409509,5.935657156674399e-10,0.0,0.009799392687028766,0.00019922888394653088,0.009998621570975296,0.0008724063575007429,1119.2087565212755,274.02456207284746,9609.638279199746,40564.71464320407,100.00000319776437,10.000365498046728
1337.0,-0.0009890267993739599,8.767874130024115e-13,0.12025686421100228,2678.1166781469437,2678.6330028587863,0.024435642447551236,0.004946879407679593,0.040459452608611675,0.09853337984649395,0.00097966968346945,4.841421573628232e-16,0.8410706968089431,0.015421270505728949,2.1412395899503062e-07,9.107362693948986e-06,0.0004182838335138126,1.6237533600583335e-07,0.043567215459861364,0.04387371338047018,4.882433701852257e-05,3.829010791343253e-16,0.914869046531159,0.010676153559738938,8.490188054216607e-08,1.4420666235816122e-05,0.0003523399407754218,2.573720015143677e-07,0.03016515931071958,118.66052387696594,1.6061495836139963,1623.7948428862642,30.12659665456923,0.0004269574735692862,0.012652272889650089,0.6150689884607253,0.00028596145352974994,58.27929759851245,54.53965005649101,8.535896141178297,92350.63157940972,45.928096592850544,0.9997732493269752,2.3279601578110845e-05,0.09540883700501665,0.0003053707698479573,5.908064243994423e-10,0.0,0.009799065867494199,0.00019925753534306642,0.009998323402837265,0.0008508131443808987,1119.2087565211052,274.0245620728475,9609.589446498998,40564.71464320273,100.00000319776373,10.000365498044717
1327.0,-0.001163762725912676,8.745867710419209e-13,0.12025955327126205,2677.878360923428,2678.4885112045504,0.028821250317702142,0.005791684592579729,0.0404600300390156,0.09923500922676756,0.0009897139785084918,4.87638487626487e-16,0.8415599290589405,0.01544928862036711,2.1533801090167028e-07,9.164610550035003e-06,0.0004225229973384118,1.63505857719075e-07,0.04233399266365882,0.04418549554458753,4.9324216129847394e-05,3.8566077244173197e-16,0.9153881413880572,0.010695397872123613,8.538204337858412e-08,1.4511105819475988e-05,0.0003559057063389439,2.591602291301561e-07,0.029310879624670542,118.65224197642308,1.6080567750406434,1608.1158824756224,29.8732145350208,0.0004249061171231497,0.012604238221666621,0.6150050392243889,0.00028522422312077125,56.205858262482,54.47240644786032,8.480474135250434,91827.13487543956,46.103759132110426,0.9997334886082023,2.3316249909098452e-05,0.09462153795767331,0.00030349965030625035,5.879679540787737e-10,0.0,0.009798730951974834,0.0001992863713643561,0.00999801732333919,0.0008302771798869617,1119.2087565209479,274.02456207284746,9609.540135393692,40564.71464320149,100.00000319776372,10.000365498041253
1317.0,-0.0013381909987693064,8.723922704571056e-13,0.12026226680643239,2677.637932478106,2678.344222526571,0.033299147503158905,0.0066415783751665215,0.04045929326380163,0.09994653685490963,0.0009999165543565073,4.91188190067505e-16,0.8419734207089626,0.015475961164861659,2.1653841442216993e-07,9.22271699863586e-06,0.00042682662314854643,1.6465330744034637e-07,0.041167734185040106,0.04450312156298729,4.983358772626798e-05,3.8847521517125093e-16,0.9158545854245936,0.010714058127449376,8.585956978333178e-08,1.4603376618687172e-05,0.0003595373460797819,2.609837136131243e-07,0.02850391373126129,118.64379227748566,1.6099633760546306,1592.354371151573,29.617601700507507,0.00042280070087775246,0.012556388880718227,0.6149397155672538,0.0002844886245146566,54.24534842894477,54.405242539679705,8.424238069711594,91293.42479374565,46.27992198087382,0.9996929210727521,2.3352901064053025e-05,0.09382896330085186,0.000301601086862697,5.850546768772895e-10,0.0,0.009798387947725563,0.00019931537049638594,0.009997703318221949,0.0008107255727584534,1119.208756520809,274.02456207284746,9609.490375909081,40564.7146432004,100.00000319776326,10.000365498036103
