P,FMQ,fo2,F,rho_bulk,rho_melt,Exsol_vol%,Gas_wt,mol_mass,mH2O,mH2,mO2,mCO2,mCO,mCH4,mSO2,mH2S,mS2,mN2,wH2O,wH2,wO2,wCO2,wCO,wCH4,wSO2,wH2S,wS2,wN2,fH2O,fH2,fCO2,fCO,fCH4,fSO2,fH2S,fS2,fN2,mCO2/CO,mCO2/H2O,mCO2/SO2,mH2S/SO2,H2O_melt,H2_melt,CO2_melt,CO_melt,CH4_melt,graph_melt,S2-_melt,S6+_melt,Stot_melt,N_melt,tot_H,tot_C,tot_O_gas,tot_O,tot_S,tot_N
6492.303117163144,0.0,2.6088720844556885e-12,0.11517326342152753,2827.305861883954,2827.305890115449,9.995299190047003e-07,1e-06,0.04347038585970318,0.0027268049498643744,9.807367768704753e-06,1.0050176624619214e-16,0.967948592377857,0.011611720331177596,8.18736710516015e-10,2.2579961010106696e-05,3.265789930638857e-05,3.528214554483288e-06,0.017644308079724967,0.001130060239992728,4.549206540894342e-07,7.397992573927917e-17,0.979952966457155,0.0074820004749444466,3.021501516191707e-10,3.3276863721152866e-05,2.5603866294291776e-05,5.205023946860318e-06,0.011370431851141206,20.81398709413279,0.163326166778421,37508.337554021724,403.4293508290748,3.427380793235818e-05,0.6533037666197261,1.0853798210531702,0.08611598252128641,114.83772173237465,83.35961982988037,354.97536867314284,42867.59361296538,1.446322218704055,0.31277333563435705,1.182544531058488e-06,0.1992674574331673,0.0015540716319228983,4.742198586124514e-11,0.0,0.09858107956979745,0.001418920384251104,0.09999999995404854,0.0009999886295681485,350.0,550.0,4235.479931960066,35123.215780401486,1000.0,10.0
6492.0,2.8088178446239453e-05,2.608873901249688e-12,0.11517496119049928,2804.2538891014956,2804.253885956698,8.31378035007323e-06,8.385675488285954e-06,0.04347039726120678,0.002726932162812467,9.807821894339016e-06,1.0050652875339135e-16,0.9679493821454972,0.011611725762253113,8.18736175790699e-10,2.2581001012590934e-05,3.2659368124454334e-05,3.528369914396561e-06,0.01764338254975516,0.0011301126640016442,4.5494159965714955e-07,7.398341204358104e-17,0.9799535089951387,0.007482002012057451,3.021498750333173e-10,3.327838768019262e-05,2.5605011135213475e-05,5.205251777447634e-06,0.011369832434459565,20.813986300616413,0.1633261036823715,37506.61694100817,403.4107039235841,3.427218534944773e-05,0.6533033536027016,1.0853779597288225,0.08611575369625409,114.826336591893,83.35964885530318,354.9590984864055,42865.65425535292,1.4463206527577679,0.31277332714287265,1.1818386007501414e-06,0.19926013914782081,0.0015540677127460977,4.7419741097664e-11,0.0,0.09858091427083158,0.0014190853438167605,0.09999999961464835,0.0009999046562748505,349.9999999997949,549.9999999999999,4235.479638644574,35123.215780401486,999.9999999999992,10.000000000000021
6392.0,-0.0013135039037255325,2.546506736724002e-12,0.11518404205567544,2802.699261320051,2802.699502645111,0.006639929474651715,0.0066005208826787135,0.04348801909372202,0.0027960035598790477,1.0220471496998261e-05,1.0150925032896176e-16,0.9690937579345013,0.011698855468574283,8.586861483800233e-10,2.2778976873585632e-05,3.420416351221686e-05,3.566374795093054e-06,0.01634061219168126,0.0011582681405575771,4.738904911289089e-07,7.469124294730849e-17,0.9807145192772265,0.007535089396785555,3.167647738955111e-10,3.3556548425188734e-05,2.680526766804433e-05,5.259186791571627e-06,0.010526027975289544,20.81323658164875,0.16530808218164927,35982.10026855845,391.7239843721044,3.450687611945181e-05,0.6300097309847515,1.0853257645350511,0.08405506035938383,104.7055170826819,82.83662966327789,346.5996151937744,42543.33999777912,1.5015671556293562,0.3127653042965255,1.211574391402411e-06,0.19274916688446678,0.001533648460453224,4.774455649866369e-11,0.0,0.09857972440988982,0.0014199635438047087,0.09999968795369454,0.0009305227325718088,349.99999983174354,549.9999999999999,4235.31020879127,35123.21577906757,1000.0000000000134,10.000000000343677
6292.0,-0.002674624608479448,2.4855187407565396e-12,0.11519284755021071,2801.1359143792592,2801.141935410257,0.013304377931207804,0.013030033458092411,0.04350222310239962,0.002867196880919368,1.0653193976554874e-05,1.0254234349599201e-16,0.970025786953164,0.011784797918674166,9.005189294372082e-10,2.298004142405131e-05,3.582725895690181e-05,3.605572828111911e-06,0.015249151279537815,0.0011873727580152065,4.937931627944855e-07,7.542676458938378e-17,0.9813372013293828,0.0075879655024721476,3.3208819906722253e-10,3.3841690672147075e-05,2.806809459748605e-05,5.31525446234177e-06,0.00981974124514664,20.812476608807806,0.1673177913277402,34505.63916982512,380.2310895386452,3.4732262157490146e-05,0.607505767523344,1.0852732127828328,0.0820400157044737,96.17943951256251,82.3116182090881,338.3185136006861,42211.66398498822,1.5590598074120257,0.3127571716371521,1.231142238592287e-06,0.1863907884311448,0.0015129929996644082,4.805649887404745e-11,0.0,0.09857855064356277,0.0014208152762769939,0.09999936591983977,0.0008720484431202596,349.99999742113425,550.0,4235.145903710549,35123.215759932806,1000.0000000000085,10.000000000943304
6192.0,-0.00405437088304339,2.425887346002667e-12,0.11520142456160605,2799.5640048415794,2799.581417529765,0.02001445368866705,0.019306171498868974,0.04351377696364684,0.002940683767818352,1.1107591448910092e-05,1.0361354979965598e-16,0.970793561644121,0.01186990737502025,9.443591556075188e-10,2.3186558496044294e-05,3.75365947909539e-05,3.6462521807765123e-06,0.01432036927176444,0.001217482029035584,5.147185319328625e-07,7.619447192780213e-17,0.981853156228438,0.00764073623953213,3.481628764722134e-10,3.413675276728705e-05,2.939942868549166e-05,5.373795810659052e-06,0.009219200459036068,20.811696603700852,0.1693554015177511,33075.11355837955,368.9199132927565,3.4946574351030766e-05,0.5857680240918338,1.0852197320645474,0.08006986041214385,88.88252784194965,81.78611095880306,330.1251131686077,41868.80781853597,1.6188946193700013,0.3127488245185909,1.2510607207536804e-06,0.1801782755645676,0.0014920649130592076,4.83531203525251e-11,0.0,0.09857738729313525,0.001421645046243036,0.09999903233937829,0.0008220125348640001,349.9999999500084,549.9999999999999,4234.985905217104,35123.215780006314,1000.000000000004,10.00000000008602
6092.0,-0.005452623155919767,2.3675857107310225e-12,0.1152097792558384,2797.9833799547446,2798.0178736641174,0.026772124376437664,0.02542749985477685,0.04352320402157656,0.0030165636202761385,1.158496191020214e-05,1.0472491852691909e-16,0.9714298604344546,0.01195457954926076,9.903370900147428e-10,2.339883536930811e-05,3.9337442087499556e-05,3.6884936271257156e-06,0.0135209856726772,0.0012486267837760118,5.367232886657645e-07,7.699506041186423e-17,0.9822838966909658,0.007693573489367833,3.6503476992836557e-10,3.4441818864924216e-05,3.080321574271956e-05,5.434873227400867e-06,0.008702686039731853,20.810895511469884,0.17142130419517476,31690.68017033464,357.80365603983057,3.51504775759585e-05,0.5647720520198418,1.0851652535052407,0.078143702131887,82.5625042033362,81.26006075174139,322.0319485075303,41516.162881707525,1.6811709414861677,0.3127402516452933,1.271336211783972e-06,0.17411470743414367,0.0014709165075424797,4.8635340789222914e-11,0.0,0.09857623309643959,0.0014224534105109128,0.0999986865069505,0.0007787124520075095,349.9999999157878,550.0000000000001,4234.830038368791,35123.21577973468,1000.0000000000141,10.000000000189598
5992.0,-0.006869259619545431,2.310587433576908e-12,0.11521791791827175,2796.3939431218923,2796.4512858095377,0.03358077604909218,0.03139403040792871,0.043530893727367195,0.003094941830176065,1.2086697546147941e-05,1.0587864124606686e-16,0.9719590950789525,0.012039117509258686,1.0385853808513414e-09,2.361719953180978e-05,4.1235452831647214e-05,3.732383646951122e-06,0.012826172809470694,0.0012808430721301999,5.59869436283378e-07,7.782954071017996e-17,0.9826454302266003,0.007746610659042905,3.827512955892475e-10,3.475709818507013e-05,3.228375067377752e-05,5.498572227302903e-06,0.008254016368952632,20.810072959137468,0.17351590137721645,30352.047530547356,346.8908612536867,3.534434499635989e-05,0.544494117090795,1.0851097424915173,0.0762606631968289,77.03123799291869,80.73341707408929,314.04761330317467,41154.71412136863,1.7459924821360626,0.31273144901827427,1.2919753907417344e-06,0.16820130378464182,0.0014495865279899069,4.890367642368469e-11,0.0,0.09857508667337875,0.0014232409380145127,0.09999832761139325,0.0007408731591558156,349.99999988336845,550.0,4234.67820593082,35123.215779477345,1000.000000000026,10.000000000302558
5892.0,-0.008304157030419645,2.254866544238085e-12,0.11522584691197138,2794.795632482325,2794.881675591825,0.04044490792928128,0.03720676031350822,0.04353714125454209,0.0031759301029794943,1.261429239475364e-05,1.0707706414364279e-16,0.9723997874213443,0.012123759601813777,1.089240680567575e-09,2.384200029642238e-05,4.3236690762771646e-05,3.778014930253032e-06,0.012217050786237483,0.0013141714962655099,5.8422437605794e-07,7.86991856008033e-17,0.9829498954540341,0.007799954453539967,4.013617595110773e-10,3.5082899211500135e-05,3.384568731483718e-05,5.564997850010427e-06,0.007860900386046369,20.809228231860512,0.17563959756219233,29058.624342790117,336.18683118967874,3.552833573360412e-05,0.5249111796907054,1.0850531454250467,0.07441988034299851,72.14570450823362,80.20612576942455,306.17795602903504,40785.15960622893,1.8134674198984697,0.31272240897959036,1.3129850069600125e-06,0.16243800823149526,0.0014281041826835605,4.9158347341851165e-11,0.0,0.09857394653830759,0.0014240082058192812,0.09999795474412686,0.0007075213635196331,349.99999988479186,550.0000000000001,4234.530289134858,35123.21577948862,1000.0000000000299,10.000000000316245
5792.0,-0.009757191138579202,2.200397496676562e-12,0.11523357265527626,2793.188405825434,2793.3090919575125,0.04736994223242028,0.04286736617071034,0.04354217390246168,0.0032596469976685256,1.3169351500749875e-05,1.0832270178301492e-16,0.9727662203519728,0.012208698113066109,1.1424449838448146e-09,2.4073610616043688e-05,4.53476677145353e-05,3.825486939354695e-06,0.011679017278076789,0.001348656902057843,6.098611526745743e-07,7.960549874195358e-17,0.9832066508778471,0.007853692738971393,4.209177450438291e-10,3.54196136196339e-05,3.549405744235422e-05,5.634272601326109e-06,0.0075138412553898614,20.80836049690885,0.17779280161022762,27809.617676356433,325.6945682292375,3.57024494443226e-05,0.5060008762661022,1.084995401462658,0.0726205044974123,67.79530047324714,79.67812876877426,298.42686065323863,40407.99013770205,1.8837086151220568,0.31271312260910866,1.3343719054045822e-06,0.15682387536627682,0.0014064918233524135,4.93993529895019e-11,0.0,0.09857281110547751,0.0014247557969219336,0.09999756690239946,0.0006779014155856232,349.99999989800875,550.0,4234.386167772586,35123.21577959354,1000.0000000000356,10.0000000002901
5692.0,-0.01122823691264685,2.147155163638882e-12,0.11524110160999787,2791.5722300905313,2791.733602900124,0.05436210805028134,0.04837799662197292,0.04354616912064357,0.0033462184902662033,1.3753600923135737e-05,1.0961825241849325e-16,0.973069564952529,0.012294092055419651,1.1983467149129666e-09,2.4312429106560625e-05,4.757538335219017e-05,3.874906534659665e-06,0.01120060698352172,0.0013843482506190198,6.368587974886602e-07,8.055019778596407e-17,0.9834230170772233,0.007907899933228858,4.4147344214666345e-10,3.5767706488296005e-05,3.723429554705288e-05,5.70653541025084e-06,0.007205388901212031,20.807468818934737,0.17997592691693484,26604.099423494514,315.41541604671704,3.586656290145255e-05,0.4877415016261696,1.0849364433238422,0.07086170060129544,63.89318819243467,79.14936382175267,290.7967808387545,40023.543541766034,1.9568338130126257,0.31270357988781966,1.3561430341232372e-06,0.15135733383691874,0.0013847667730303387,4.9626522785235114e-11,0.0,0.09857167868999667,0.0014254842990321617,0.09999716298902883,0.0006514177201025958,349.9999999133877,550.0,4234.245720942983,35123.21577971561,1000.0000000000349,10.000000000254326
